MSA,LAT,LON,Provider,Market Size,Number of Companies,Market Share,Defend $,Product,Exclusion,Included_In_Ranking,Provider_Ratio,Benchmark,Competitor_Ratio,Provider_Opportunity_Rank,Overall_Opportunity_Rank,Opportunity_Score,Opportunity_Category,Firm ID,Total_Weight,Number_of_Occurrences,Weighted_Average_Score
TX-Austin-Round Rock-San Marcos,30.249744,-97.649842,Veritex Community Bank,212732652,1316,0.002,0,Credit_Cash_Management,FALSE,TRUE,0,0.006521007,0,16,391,inf,Good,6352,5.89,1,4
TX-Austin-Round Rock-San Marcos,30.249744,-97.649842,Wells Fargo,212732652,1316,0.091,4890545,Credit_Cash_Management,TRUE,FALSE,,,,,,,,4839,164.35,17,4.269120779
TX-Austin-Round Rock-San Marcos,30.249744,-97.649842,Woodforest National Bank,212732652,1316,0.01,0,Credit_Cash_Management,FALSE,TRUE,0,0.006521007,0,7,236,inf,Good,3335,14.68,1,5
TX-Austin-Round Rock-San Marcos,30.249744,-97.649842,Amarillo National Bank,2373245000,1315,0.004,0,Deposits,FALSE,TRUE,0,0.017975779,0,13,368,inf,Good,158,7.34,1,3
TX-Austin-Round Rock-San Marcos,30.249744,-97.649842,BMO,2373245000,1315,0.014,0,Deposits,TRUE,FALSE,,,,,,,,,,,
TX-Austin-Round Rock-San Marcos,30.249744,-97.649842,Bank of America,2373245000,1315,0.073,7389897,Deposits,TRUE,FALSE,,,,,,,,4836,162.39,18,3.980540674
TX-Austin-Round Rock-San Marcos,30.249744,-97.649842,Broadway National Bank,2373245000,1315,0.007,0,Deposits,FALSE,TRUE,0,0.017975779,0,9,311,inf,Good,584,29.36,2,5
TX-Austin-Round Rock-San Marcos,30.249744,-97.649842,Comerica Bank,2373245000,1315,0.027,0,Deposits,FALSE,TRUE,0,0.017975779,0,5,141,inf,Excellent,868,28.98,5,4.253278123
TX-Austin-Round Rock-San Marcos,30.249744,-97.649842,First Citizens Bank & Trust (NC/VA),2373245000,1315,0.023,0,Deposits,FALSE,TRUE,0,0.017975779,0,6,160,inf,Excellent,1299,14.68,1,4
TX-Austin-Round Rock-San Marcos,30.249744,-97.649842,First National Bank (TX),2373245000,1315,0.009,0,Deposits,FALSE,TRUE,0,0.017975779,0,8,277,inf,Good,,,,
TX-Austin-Round Rock-San Marcos,30.249744,-97.649842,Frost Bank,2373245000,1315,0.21,23890119,Deposits,FALSE,TRUE,0.04793541,0.017975779,2.666666667,14,572,0.375,Poor,4940,169.7,16,4.479493223
TX-Austin-Round Rock-San Marcos,30.249744,-97.649842,"Independent Bank (CO,TX)",2373245000,1315,0.006,0,Deposits,FALSE,TRUE,0,0.017975779,0,11,328,inf,Good,4941,29.36,2,5
TX-Austin-Round Rock-San Marcos,30.249744,-97.649842,JPMorgan,2373245000,1315,0.133,37092123,Deposits,TRUE,FALSE,,,,,,,,1804,225.89,20,4.384302094
TX-Austin-Round Rock-San Marcos,30.249744,-97.649842,PNC Bank,2373245000,1315,0.094,0,Deposits,TRUE,FALSE,,,,,,,,2444,78.97,7,3.615423579
TX-Austin-Round Rock-San Marcos,30.249744,-97.649842,PlainsCapital Bank,2373245000,1315,0.131,0,Deposits,FALSE,TRUE,0,0.017975779,0,1,14,inf,Excellent,2547,40.75,4,4.531042945
TX-Austin-Round Rock-San Marcos,30.249744,-97.649842,Prosperity Bank,2373245000,1315,0.048,0,Deposits,FALSE,TRUE,0,0.017975779,0,2,72,inf,Excellent,2581,26.46,3,4.777399849
TX-Austin-Round Rock-San Marcos,30.249744,-97.649842,Silicon Valley Bank,2373245000,1315,0.007,17507511,Deposits,TRUE,FALSE,,,,,,,,,,,
TX-Austin-Round Rock-San Marcos,30.249744,-97.649842,Southside Bank (TX),2373245000,1315,0.031,0,Deposits,FALSE,TRUE,0,0.017975779,0,4,123,inf,Excellent,6855,9.87,1,5
TX-Austin-Round Rock-San Marcos,30.249744,-97.649842,Susser Bank,2373245000,1315,0.006,0,Deposits,FALSE,TRUE,0,0.017975779,0,12,329,inf,Good,7005,14.68,1,5
TX-Austin-Round Rock-San Marcos,30.249744,-97.649842,Texas Capital Bank,2373245000,1315,0.04,0,Deposits,FALSE,TRUE,0,0.017975779,0,3,93,inf,Excellent,3055,70.64,8,4.479331823
TX-Austin-Round Rock-San Marcos,30.249744,-97.649842,Texas Regional Bank,2373245000,1315,0.007,0,Deposits,FALSE,TRUE,0,0.017975779,0,10,312,inf,Good,7006,14.68,1,5
TX-Austin-Round Rock-San Marcos,30.249744,-97.649842,Wells Fargo,2373245000,1315,0.117,98050429,Deposits,TRUE,FALSE,,,,,,,,4839,164.35,17,4.269120779
TX-Austin-Round Rock-San Marcos,30.249744,-97.649842,Woodforest National Bank,2373245000,1315,0.011,0,Deposits,FALSE,TRUE,0,0.017975779,0,7,254,inf,Good,3335,14.68,1,5
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Ally Bank (formerly GMAC),919205057,4938,0.003,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,5221,32.85,3,3.605783866
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Amarillo National Bank,919205057,4938,0.028,229962,Credit_Cash_Management,FALSE,TRUE,0.008934817,0.111360501,0.080233265,24,502,12.4636583,Excellent,158,37.1,3,3.79245283
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,American Express,919205057,4938,0.002,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,171,314.19,26,4.154619816
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Ameris Bank,919205057,4938,0.004,0,Credit_Cash_Management,FALSE,TRUE,0,0.111360501,0,12,336,inf,Good,4504,11.2,1,5
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Arvest Bank,919205057,4938,0,0,Credit_Cash_Management,FALSE,TRUE,0,0.111360501,0,17,465,inf,Good,,,,
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Authorize.Net,919205057,4938,0,21538,Credit_Cash_Management,TRUE,FALSE,,,,,,,,6030,70.34,7,3.876172875
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,BMO,919205057,4938,0.027,3924179,Credit_Cash_Management,TRUE,FALSE,,,,,,,,303,12.95,1,2
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,BOK Financial,919205057,4938,0.038,2070158,Credit_Cash_Management,FALSE,TRUE,0.059266256,0.111360501,0.532201773,28,535,1.8789866,Good,430,126.94,10,4.503702537
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Bank of America,919205057,4938,0.097,9712662,Credit_Cash_Management,TRUE,FALSE,,,,,,,,4836,528.23,65,4.025064839
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Barclays,919205057,4938,0.018,16852399,Credit_Cash_Management,TRUE,FALSE,,,,,,,,,,,
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Cadence Bank,919205057,4938,0.007,0,Credit_Cash_Management,FALSE,TRUE,0,0.111360501,0,7,277,inf,Good,4551,42.7,4,4.56557377
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Capital City Bank (FL),919205057,4938,0,0,Credit_Cash_Management,FALSE,TRUE,0,0.111360501,0,18,466,inf,Good,698,11.2,1,4
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Capital One,919205057,4938,0.002,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,4859,83.45,12,4.295146794
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Card Pointe,919205057,4938,0,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,6854,19.49,2,4.287326834
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Cathay United Bank,919205057,4938,0.01,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,5244,6.95,1,5
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Citi,919205057,4938,0.001,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,804,180.39,21,4.480237264
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Clover,919205057,4938,0,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,6851,12.95,1,5
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Comerica Bank,919205057,4938,0.055,5085659,Credit_Cash_Management,FALSE,TRUE,0.100594015,0.111360501,0.903318631,30,554,1.107029088,Good,868,113.61,13,4.114778629
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Commercebank (FL),919205057,4938,0,72905,Credit_Cash_Management,FALSE,TRUE,0,0.111360501,0,19,467,inf,Good,878,38.04,3,3.659568875
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Deutsche Bank,919205057,4938,0.002,1599695,Credit_Cash_Management,TRUE,FALSE,,,,,,,,1058,5.99,1,3
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,East-West Bank,919205057,4938,0,0,Credit_Cash_Management,FALSE,TRUE,0,0.111360501,0,20,468,inf,Good,1134,13.89,1,5
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Edward D. Jones,919205057,4938,0,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,1149,13.89,1,5
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Fifth Third Bank,919205057,4938,0.014,0,Credit_Cash_Management,FALSE,TRUE,0,0.111360501,0,5,190,inf,Good,1273,18.94,2,4
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,First Bank (MO),919205057,4938,0,0,Credit_Cash_Management,FALSE,TRUE,0,0.111360501,0,21,469,inf,Good,1291,22.4,2,5
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,"First Financial Bank, National Association TX",919205057,4938,0.02,0,Credit_Cash_Management,FALSE,TRUE,0,0.111360501,0,4,159,inf,Good,6711,44.05,5,5
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,First Horizon,919205057,4938,0.012,7138012,Credit_Cash_Management,FALSE,TRUE,0.647118212,0.111360501,5.811021042,33,682,0.172086797,Poor,1360,13.89,1,3
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,First National Bank (TX),919205057,4938,0.004,0,Credit_Cash_Management,FALSE,TRUE,0,0.111360501,0,13,337,inf,Good,4522,33.6,4,4.833333333
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Flagstar,919205057,4938,0.001,0,Credit_Cash_Management,FALSE,TRUE,0,0.111360501,0,15,432,inf,Good,,,,
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Ford Motor,919205057,4938,0.004,3304629,Credit_Cash_Management,TRUE,FALSE,,,,,,,,1384,12.95,1,5
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Frost Bank,919205057,4938,0.084,0,Credit_Cash_Management,FALSE,TRUE,0,0.111360501,0,1,26,inf,Excellent,4940,274.52,28,4.624253242
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Global Payments,919205057,4938,0,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,6035,49.24,4,4.019090171
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,HSBC,919205057,4938,0,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,1570,20.5,5,4.151219512
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Hancock Whitney,919205057,4938,0.008,365531,Credit_Cash_Management,FALSE,TRUE,0.049707489,0.111360501,0.446365529,26,527,2.240316369,Good,1583,26.84,2,3.964977645
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Huntington National Bank,919205057,4938,0,0,Credit_Cash_Management,FALSE,TRUE,0,0.111360501,0,22,470,inf,Good,,,,
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,"Independent Bank (CO,TX)",919205057,4938,0.006,0,Credit_Cash_Management,FALSE,TRUE,0,0.111360501,0,9,295,inf,Good,4941,51.93,5,4.624687079
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Intuit GoPayment,919205057,4938,0,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,5877,11.2,1,5
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Inwood National Bank,919205057,4938,0.043,8438736,Credit_Cash_Management,FALSE,TRUE,0.213499342,0.111360501,1.917190928,31,612,0.521596459,Fair,1778,88.97,8,4.937057435
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,JPMorgan,919205057,4938,0.129,8350605,Credit_Cash_Management,TRUE,FALSE,,,,,,,,1804,749.51,90,4.382503235
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,KeyBank,919205057,4938,0.005,0,Credit_Cash_Management,FALSE,TRUE,0,0.111360501,0,11,313,inf,Good,1886,33.32,3,4.611044418
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,MidFirst Bank,919205057,4938,0.007,0,Credit_Cash_Management,FALSE,TRUE,0,0.111360501,0,8,278,inf,Good,,,,
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Morgan Stanley Dean Witter,919205057,4938,0.004,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,2227,19.43,2,4.333504889
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,North Dallas Bank & Trust Company,919205057,4938,0.003,0,Credit_Cash_Management,FALSE,TRUE,0,0.111360501,0,14,356,inf,Good,2347,11.2,1,5
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Northern Trust Bank,919205057,4938,0.01,9557827,Credit_Cash_Management,TRUE,FALSE,,,,,,,,2351,29.75,4,4.188235294
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,PNC Bank,919205057,4938,0.011,420302,Credit_Cash_Management,TRUE,FALSE,,,,,,,,2444,165.41,19,3.925457953
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,PayPal,919205057,4938,0,72894,Credit_Cash_Management,TRUE,FALSE,,,,,,,,5894,80.81,7,3.886647692
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,"Pinnacle Bank (NE, MO)",919205057,4938,0.007,356700,Credit_Cash_Management,FALSE,TRUE,0.055436099,0.111360501,0.497807562,27,530,2.008808375,Good,2537,67.73,6,3.930311531
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,PlainsCapital Bank,919205057,4938,0.03,0,Credit_Cash_Management,FALSE,TRUE,0,0.111360501,0,3,110,inf,Excellent,2547,44.25,4,4.039548023
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Prosperity Bank,919205057,4938,0.033,1127544,Credit_Cash_Management,FALSE,TRUE,0.037171249,0.111360501,0.333792042,25,521,2.995877292,Excellent,2581,90.8,9,3.899779736
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Regions Bank,919205057,4938,0.013,0,Credit_Cash_Management,FALSE,TRUE,0,0.111360501,0,6,200,inf,Good,2665,22.4,3,4
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Silicon Valley Bank,919205057,4938,0.004,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,2842,11.81,2,4
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Square,919205057,4938,0,4566,Credit_Cash_Management,TRUE,FALSE,,,,,,,,5895,66.04,6,4.058298001
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Stellar Bank,919205057,4938,0.001,0,Credit_Cash_Management,FALSE,TRUE,0,0.111360501,0,16,433,inf,Good,,,,
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Sunflower Bank,919205057,4938,0.006,0,Credit_Cash_Management,FALSE,TRUE,0,0.111360501,0,10,296,inf,Good,7004,24.15,2,5
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Susser Bank,919205057,4938,0.004,2839690,Credit_Cash_Management,FALSE,TRUE,0.772322231,0.111360501,6.93533368,34,689,0.144189169,Poor,7005,11.2,1,5
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Texas Capital Bank,919205057,4938,0.043,2501896,Credit_Cash_Management,FALSE,TRUE,0.063297767,0.111360501,0.568404121,29,539,1.759311666,Good,3055,147.07,19,4.619228939
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Toyota Financial Services,919205057,4938,0.004,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,6069,12.95,1,4
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Truist,919205057,4938,0.005,17967,Credit_Cash_Management,TRUE,FALSE,,,,,,,,6590,69.12,7,4.544704861
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,UBS Warburg Dillon Read,919205057,4938,0,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,3151,12.95,1,5
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,US Bank,919205057,4938,0.043,467808,Credit_Cash_Management,TRUE,FALSE,,,,,,,,3141,140.99,18,4.066387687
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Vantage Bank,919205057,4938,0,0,Credit_Cash_Management,FALSE,TRUE,0,0.111360501,0,23,471,inf,Good,,,,
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Veritex Community Bank,919205057,4938,0.005,3939748,Credit_Cash_Management,FALSE,TRUE,0.857207643,0.111360501,7.697591496,35,695,0.129910765,Poor,6352,5.6,1,4
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Wells Fargo ,919205057,4938,0.055,24078083,Credit_Cash_Management,TRUE,FALSE,0.476262967,0.111360501,4.27676747,32,667,0.233821457,Poor,,,,
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Zions Bank,919205057,4938,0.033,0,Credit_Cash_Management,FALSE,TRUE,0,0.111360501,0,2,99,inf,Excellent,3369,48.49,5,4.756650856
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Amarillo National Bank,9915857045,4932,0.014,14967960,Deposits,FALSE,TRUE,0.10782124,0.113682513,0.948441733,23,499,1.054361027,Fair,158,37.1,3,3.79245283
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Ameris Bank,9915857045,4932,0.002,0,Deposits,FALSE,TRUE,0,0.113682513,0,14,419,inf,Good,4504,11.2,1,5
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,BMO,9915857045,4932,0.021,63279013,Deposits,TRUE,FALSE,,,,,,,,303,12.95,1,2
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,BOK Financial,9915857045,4932,0.046,14803343,Deposits,FALSE,TRUE,0.03245426,0.113682513,0.285481551,21,465,3.502853324,Excellent,430,126.94,10,4.503702537
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Bank of America,9915857045,4932,0.103,276301086,Deposits,TRUE,FALSE,,,,,,,,4836,528.23,65,4.025064839
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Cadence Bank,9915857045,4932,0.012,0,Deposits,FALSE,TRUE,0,0.113682513,0,6,245,inf,Good,4551,42.7,4,4.56557377
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Capital City Bank (FL),9915857045,4932,0,0,Deposits,FALSE,TRUE,0,0.113682513,0,20,451,inf,Good,698,11.2,1,4
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Card Pointe,9915857045,4932,0,0,Deposits,TRUE,FALSE,,,,,,,,6854,19.49,2,4.287326834
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Cathay United Bank,9915857045,4932,0.005,0,Deposits,TRUE,FALSE,,,,,,,,5244,6.95,1,5
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Comerica Bank,9915857045,4932,0.062,76339134,Deposits,FALSE,TRUE,0.124172459,0.113682513,1.092274052,24,507,0.915521153,Fair,868,113.61,13,4.114778629
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Commercebank (FL),9915857045,4932,0.001,7586538,Deposits,FALSE,TRUE,0.765091506,0.113682513,6.730072067,32,617,0.148586819,Poor,878,38.04,3,3.659568875
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,East-West Bank,9915857045,4932,0.004,0,Deposits,FALSE,TRUE,0,0.113682513,0,10,369,inf,Good,1134,13.89,1,5
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Edward D. Jones,9915857045,4932,0.003,0,Deposits,TRUE,FALSE,,,,,,,,1149,13.89,1,5
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Fifth Third Bank,9915857045,4932,0.003,0,Deposits,FALSE,TRUE,0,0.113682513,0,13,399,inf,Good,1273,18.94,2,4
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,"First Financial Bank, National Association TX",9915857045,4932,0.019,0,Deposits,FALSE,TRUE,0,0.113682513,0,3,186,inf,Good,6711,44.05,5,5
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,First Horizon,9915857045,4932,0.009,66746366,Deposits,FALSE,TRUE,0.747919505,0.113682513,6.5790198,31,615,0.151998327,Poor,1360,13.89,1,3
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,First National Bank (TX),9915857045,4932,0.001,0,Deposits,FALSE,TRUE,0,0.113682513,0,17,438,inf,Good,4522,33.6,4,4.833333333
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Frost Bank,9915857045,4932,0.114,0,Deposits,FALSE,TRUE,0,0.113682513,0,1,21,inf,Excellent,4940,274.52,28,4.624253242
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,HSBC,9915857045,4932,0.004,0,Deposits,TRUE,FALSE,,,,,,,,1570,20.5,5,4.151219512
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Hancock Whitney,9915857045,4932,0.005,0,Deposits,FALSE,TRUE,0,0.113682513,0,9,346,inf,Good,1583,26.84,2,3.964977645
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Huntington National Bank,9915857045,4932,0.001,0,Deposits,FALSE,TRUE,0,0.113682513,0,18,439,inf,Good,,,,
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,"Independent Bank (CO,TX)",9915857045,4932,0.016,0,Deposits,FALSE,TRUE,0,0.113682513,0,5,213,inf,Good,4941,51.93,5,4.624687079
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Inwood National Bank,9915857045,4932,0.053,33657787,Deposits,FALSE,TRUE,0.064044145,0.113682513,0.563359686,22,482,1.775064893,Good,1778,88.97,8,4.937057435
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,JPMorgan,9915857045,4932,0.159,153424337,Deposits,TRUE,FALSE,,,,,,,,1804,749.51,90,4.382503235
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,KeyBank,9915857045,4932,0.004,0,Deposits,FALSE,TRUE,0,0.113682513,0,11,370,inf,Good,1886,33.32,3,4.611044418
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,MidFirst Bank,9915857045,4932,0.002,0,Deposits,FALSE,TRUE,0,0.113682513,0,15,420,inf,Good,,,,
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,North Dallas Bank & Trust Company,9915857045,4932,0.001,0,Deposits,FALSE,TRUE,0,0.113682513,0,19,440,inf,Good,2347,11.2,1,5
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,PNC Bank,9915857045,4932,0.028,281901,Deposits,TRUE,FALSE,,,,,,,,2444,165.41,19,3.925457953
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,"Pinnacle Bank (NE, MO)",9915857045,4932,0.011,27731937,Deposits,FALSE,TRUE,0.254247835,0.113682513,2.236472679,27,562,0.44713267,Poor,2537,67.73,6,3.930311531
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,PlainsCapital Bank,9915857045,4932,0.019,0,Deposits,FALSE,TRUE,0,0.113682513,0,4,187,inf,Good,2547,44.25,4,4.039548023
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Prosperity Bank,9915857045,4932,0.056,105277485,Deposits,FALSE,TRUE,0.189590782,0.113682513,1.667721592,25,536,0.599620467,Fair,2581,90.8,9,3.899779736
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Regions Bank,9915857045,4932,0.01,0,Deposits,FALSE,TRUE,0,0.113682513,0,7,271,inf,Good,2665,22.4,3,4
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Stellar Bank,9915857045,4932,0.002,0,Deposits,FALSE,TRUE,0,0.113682513,0,16,421,inf,Good,,,,
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Sunflower Bank,9915857045,4932,0.008,0,Deposits,FALSE,TRUE,0,0.113682513,0,8,298,inf,Good,7004,24.15,2,5
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Susser Bank,9915857045,4932,0.008,40451263,Deposits,FALSE,TRUE,0.509931502,0.113682513,4.485575555,30,600,0.222936831,Poor,7005,11.2,1,5
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Texas Capital Bank,9915857045,4932,0.051,126944734,Deposits,FALSE,TRUE,0.251023428,0.113682513,2.208109423,26,561,0.452876107,Poor,3055,147.07,19,4.619228939
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Truist,9915857045,4932,0.011,2444019,Deposits,TRUE,FALSE,,,,,,,,6590,69.12,7,4.544704861
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,US Bank,9915857045,4932,0.002,0,Deposits,TRUE,FALSE,,,,,,,,3141,140.99,18,4.066387687
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Vantage Bank,9915857045,4932,0.004,0,Deposits,FALSE,TRUE,0,0.113682513,0,12,371,inf,Good,,,,
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Veritex Community Bank,9915857045,4932,0.009,31976561,Deposits,FALSE,TRUE,0.358310049,0.113682513,3.151848416,29,585,0.317274141,Poor,6352,5.6,1,4
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Wells Fargo ,9915857045,4932,0.076,197508194,Deposits,TRUE,FALSE,0.262084459,0.113682513,2.305406976,28,565,0.433762893,Poor,,,,
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Zions Bank,9915857045,4932,0.037,0,Deposits,FALSE,TRUE,0,0.113682513,0,2,103,inf,Excellent,3369,48.49,5,4.756650856
TX-Houston-Pasadena-The Woodlands,29.801005,-95.34262,Ally Bank (formerly GMAC),900616264,4975,0.003,2505372,Credit_Cash_Management,TRUE,FALSE,,,,,,,,5221,27.44,3,3.5
TX-Houston-Pasadena-The Woodlands,29.801005,-95.34262,American Express,900616264,4975,0.003,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,171,346.4,30,4.07095843
